Date	TimeOfDay	Type	SubType	Distance	DistanceUnit	Duration	Weight	WeightUnit	RestHR	AvgHR	MaxHR	Sleep	Calories	Quality	Effort	Weather	Temperature	TempUnit	Notes	Course	CourseSurface	CourseNotes	ShoeMake	ShoeModel	Size	System	ShoeSerial	ShoePrice	OverallPlace	FieldSize	GroupMinAge	GroupMaxAge	GroupPlace	GroupSize	GenderPlace	GenderSize	
2012-08-31		Run	Default	4.90	Kilometer	0:0:00	66.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	45.50	Europe										
2012-08-31		Weights	0				66.0	kg																												
2012-09-01		Run	Default	10.75	Kilometer	0:0:00														Cramond			New Balance	880	11.00	UK										
2012-09-02	10:34	Run	Long	33.29	Kilometer	2:37:20.87	66.0	kg								Sunny	16	C		Cockenzie & back			ASICS	Gel-1170	45.50	Europe										
2012-09-03		Run	Tempo	2.00	Kilometer	0:0:00	65.0	kg												Treadmill	Treadmill		ASICS	Gel-1160	11.00	UK										
2012-09-03		Weights	0	0.00	Meter	0:0:00	66.0	kg																												
2012-09-04	18:10	Run	Easy	9.60	Kilometer	0:0:00	65.0	kg												Home via portabello	Asphalt		ASICS	Gel-1170	45.50	Europe										
2012-09-05		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-09-05		Run	Easy	2.00	Kilometer	0:10:00														Treadmill	Treadmill		New Balance	880	11.00	UK										
2012-09-06	18:00	Run	Default	13.00	Kilometer	0:0:00														Home via portabello prom	Asphalt,Concrete	Work - end of promenade - home	ASICS	Gel-1170	11.00	UK	#2									
2012-09-07		Run	Default	9.60	Kilometer	0:0:00	65.0	kg												Home via portabello	Asphalt		New Balance	880	11.00	UK										
2012-09-07		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-09-08	16:00	Run	Default	10.75	Kilometer	0:0:00	65.0	kg								Sunny	17	C		Cramond			ASICS	Gel-1160	11.00	UK										
2012-09-09	16:28	Run	Long	38.31	Kilometer	3:02:15.46	65.0	kg								Overcast,Rain			Intended to go out slowish and back faster, finish strong up to last split.				ASICS	Gel-1170	45.50	Europe										
2012-09-10		Run	Easy	3.50	Kilometer	0:0:00	65.0	kg												Meadowbank-home	Asphalt,Concrete		ASICS	Gel-1170	11.00	UK	#2									
2012-09-11		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-09-11		Run	Easy	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	Gel-1170	11.00	UK	#2									
2012-09-11		Run	Default	4.90	Kilometer	0:0:00	66.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	11.00	UK	#2									
2012-09-12		Run	Easy	9.60	Kilometer	0:0:00	66.0	kg												Home via portabello	Asphalt		ASICS	Gel-1170	11.00	UK	#2									
2012-09-13		Run	Easy	4.90	Kilometer	0:0:00	66.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	11.00	UK	#2									
2012-09-13		Run	Default	2.00	Kilometer	0:0:00	66.0	kg												Treadmill	Treadmill		ASICS	Gel-1170	11.00	UK	#2									
2012-09-13		Weights	0	0.00	Meter	0:0:00	66.0	kg																												
2012-09-14		Run	Easy	4.90	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	11.00	UK	#2									
2012-09-15	8:45	Run	Easy	15.00	Kilometer	0:0:00	66.0	kg								Windy			to/from parkrun	Cramond			ASICS	Gel-1170	11.00	UK	#2									
2012-09-15	9:30	Run	Race	5.00	Kilometer	0:17:37	66.0	kg								Windy			Windy. Didn't really feel in race shape but went out in group of 3 at ~3:20 pace? Kept with the leader about 3k then fell off. 	Silverknowes ParkRun 5k			New Balance	901	10.50	UK										
2012-09-17		Weights	0	0.00	Meter	0:0:00	66.0	kg																												
2012-09-17		Run	Easy	2.00	Kilometer	0:0:00	65.0	kg												Treadmill	Treadmill		ASICS	Gel-1160	11.00	UK										
2012-09-17		Run	Easy	4.90	Kilometer	0:0:00	65.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	Gel-1160	11.00	UK										
2012-09-18		Run	Easy	4.90	Kilometer	0:0:00	65.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	11.00	UK	#2									
2012-09-20		Run	Tempo	5.00	Kilometer	0:0:00													12.5, 15, 18.5 for .5, 15, 12.5	Treadmill	Treadmill		New Balance	880	11.00	UK										
2012-09-20		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-09-21		Run	Easy	4.90	Kilometer	0:0:00	65.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	11.00	UK	#2									
2012-09-23	16:04	Run	Long	16.00	Kilometer	1:11:33.95	65.0	kg															ASICS	Gel-1170	11.00	UK	#2									
2012-09-24	19:00	Run	Easy	3.50	Kilometer	0:0:00										Overcast,Windy				Meadowbank-home	Asphalt,Concrete		New Balance	880	11.00	UK										
2012-09-30	10:01	Run	Race	42.20	Kilometer	3:07:27.02	65.0	kg												Loch ness marathon			ASICS	Gel-1170	45.50	Europe			69	2551						
2012-10-02		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-10-02		Run	Easy	2.00	Kilometer	0:12:30	65.0	kg											Super slow and quite achy recovery run but no feeling of injury, 9-10kph, up to max 12 near end.				ASICS	Gel-1160	11.00	UK										
2012-10-04		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-10-04		Run	Easy	2.00	Kilometer	0:10:00														Treadmill	Treadmill		ASICS	Gel-1160	11.00	UK										
2012-10-05		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt		ASICS	Gel-1170	11.00	UK	#2									
2012-10-07		Walk	Default	20.00	Mile	0:0:00	65.0	kg												Fife Coastal path	Asphalt,Track,Trail															
2012-10-08		Walk	Default	24.00	Mile	0:0:00	65.0	kg												Fife Coastal path	Asphalt,Track,Trail															
2012-10-09		Walk	Default	18.00	Mile	0:0:00	65.0	kg												Fife Coastal path	Asphalt,Track,Trail															
2012-10-15		Run	Tempo	2.00	Kilometer	0:0:00	65.0	kg											Good to let the legs out a bit. Up to 18 briefly	Treadmill	Treadmill		New Balance	880	11.00	UK										
2012-10-15		Run	Default	4.90	Kilometer	0:0:00	65.0	kg												Work-home via wol	Asphalt,Concrete		New Balance	880	11.00	UK										
2012-10-15		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-10-16		Run	Default	9.60	Kilometer	0:0:00	65.0	kg												Home via portabello	Asphalt		ASICS	Gel-1160	11.00	UK										
2012-10-17		Run	Default	4.90	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	45.50	Europe										
2012-10-18		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-10-18		Run	Default	2.00	Kilometer	0:0:00													~12.5, 1.5-3inc	Treadmill	Treadmill		ASICS	Gel-1170	11.00	UK	#2									
2012-10-18		Run	Default	9.60	Kilometer	0:0:00	65.0	kg												Home via portabello	Asphalt		ASICS	Gel-1170	11.00	UK	#2									
2012-10-19		Run	Default	4.80	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		ASICS	Gel-1160	11.00	UK										
2012-10-21	16:25	Run	Long	16.00	Kilometer	1:10:37.82	65.0	kg											Decent pace, feeling good, not long.				ASICS	Gel-1170	45.50	Europe										
2012-10-22		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	Gel-1160	11.00	UK										
2012-10-22		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-10-22		Run	Easy	3.50	Kilometer	0:0:00	65.0	kg												Meadowbank-home	Asphalt,Concrete		ASICS	Gel-1160	11.00	UK										
2012-10-23		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt		ASICS	Gel-1170	11.00	UK	#2									
2012-10-24		Run	Default	4.50	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	45.50	Europe										
2012-10-24		Weights	0				65.0	kg																												
2012-10-24		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	Gel-1170	45.50	Europe										
2012-10-25		Run	Default	9.60	Kilometer	0:0:00	65.0	kg												Home via portabello	Asphalt		ASICS	Gel-1170	45.50	Europe										
2012-10-28	15:33	Run	Tempo	18.00	Kilometer	1:15:35.39	65.0	kg											Meant to be long run but turned out less long and decent pace, wind against running out on prom & put in few fast k betweeen turnaround & road.				ASICS	Gel-1170	45.50	Europe										
2012-10-29		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-10-29		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	Gel-1170	45.50	Europe										
2012-10-30	5:15	Run	Default	11.60	Kilometer	0:53:23.21	65.0	kg															ASICS	Gel-1170	45.50	Europe										
2012-10-31	5:31	Run	Default	4.73	Kilometer	0:22:48.19	65.0	kg															ASICS	Gel-1170	45.50	Europe										
2012-11-01		Run	Default	4.90	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	11.00	UK	#2									
2012-11-04	12:01	Run	Race	21.10	Kilometer	1:22:14	65.0	kg								Sunny			Not too cold, wore long sleeves & gloves tho. lovely snowy hillls.<br>Ate full breakfast & cake too late, stomach didn't like it, suffered, also pain in chest. Better later.	Eddie's Half Marathon			ASICS	Gel-1170	11.00	UK	#2		12	138						
2012-11-06	16:16	Run	Default	16.19	Kilometer	1:16:19.30	65.0	kg																												
2012-11-07		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt		ASICS	Gel-1170	11.00	UK	#2									
2012-11-08		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt		ASICS	Gel-1170	45.50	Europe										
2012-11-09		Run	Default	2.00	Kilometer	0:0:00	65.0	kg												Treadmill	Treadmill															
2012-11-09		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-11-11	15:43	Run	Long	30.16	Kilometer	2:18:13.24	65.0	kg								Sunny			Fairly cold, clear, nice afternoon/evening.	Cramond			ASICS	Gel-1170	45.50	Europe										
2012-11-12		Run	Easy	4.90	Kilometer	0:0:00	65.0	kg												Work-home via wol	Asphalt,Concrete		New Balance	880	11.00	UK										
2012-11-12		Run	Default	2.00	Kilometer	0:10:00													Easy pace@12 but 3-6% incline	Treadmill	Treadmill		New Balance	880	11.00	UK										
2012-11-13		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt		ASICS	Gel-1160	11.00	UK										
2012-11-14		Run	Default	4.90	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	11.00	UK	#2									
2012-11-15		Run	Easy	2.00	Kilometer	0:0:00														Treadmill	Treadmill															
2012-11-15		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-11-17	0:00	Walk	Default	31.05	Kilometer	0:0:00																														
2012-11-20		Run	Tempo	3.00	Kilometer	0:0:00	65.0	kg											12.5, 15.5, 18, 15.5 ->	Treadmill	Treadmill		ASICS	Gel-1170	11.00	UK	#2									
2012-11-20		Weights	0	0.00	Meter	0:0:00	65.0	kg																												
2012-11-20		Run	Easy	4.80	Kilometer	0:0:00	66.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	11.00	UK	#2									
2012-11-20	6:31	Run	Default	7.97	Kilometer	0:38:26.44	65.0	kg															New Balance	880	11.00	UK										
2012-11-21		Run	Easy	9.60	Kilometer	0:0:00	65.0	kg												Home via portabello	Asphalt		ASICS	Gel-1170	45.50	Europe										
2012-11-22		Run	Default	9.60	Kilometer	0:0:00	65.0	kg												Home via portabello	Asphalt		New Balance	880	11.00	UK										
2012-11-25	16:21	Run	Long	34.03	Kilometer	2:57:12.99	66.0	kg											Loop south just past bypass and back				ASICS	Gel-1170	11.00	UK	#2									
2012-11-27		Run	Easy	2.00	Kilometer	0:0:00	66.0	kg												Treadmill	Treadmill		ASICS	Gel-1170	45.50	Europe										
2012-11-27		Run	Easy	4.50	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		ASICS	Gel-1170	45.50	Europe										
2012-11-27		Weights	0	0.00	Meter	0:0:00	66.0	kg																												
2012-12-02	15:03	Run	Long	40.75	Kilometer	3:15:18.61	66.0	kg											out past cockenzie / port seton	Cockenzie & back			ASICS	Gel-1170	45.50	Europe										
2012-12-04		Run	Easy	4.90	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2012-12-04		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill															
2012-12-04		Weights	0	0.00	Meter	0:0:00	66.0	kg																												
2012-12-05		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt															
2012-12-06		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt															
2012-12-07		Weights	0				66.0	kg																												
2012-12-07		Run	Default	4.90	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete															
2012-12-07		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill															
2012-12-11		Weights	0	0.00	Meter	0:0:00	66.0	kg																												
2012-12-11		Run	Default	9.60	Kilometer	0:0:00	66.0	kg												Home via portabello	Asphalt		ASICS	Gel-1160	11.00	UK										
2012-12-11		Run	Tempo	2.00	Kilometer	0:0:00	66.0	kg											Some 15, 18	Treadmill	Treadmill		ASICS	Gel-1160	11.00	UK										
2012-12-12		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt		ASICS	Gel-1170	45.50	Europe										
2012-12-13		Run	Default	2.00	Kilometer	0:0:00	66.0	kg												Treadmill	Treadmill		New Balance	880	11.00	UK										
2012-12-13		Run	Default	9.60	Kilometer	0:0:00														Home via portabello	Asphalt		New Balance	880	11.00	UK										
2012-12-13		Weights	0	0.00	Meter	0:0:00	66.0	kg																												
2012-12-14	6:43	Run	Default	6.34	Kilometer	0:30:37.14	66.0	kg															ASICS	Gel-1170	11.00	UK	#2									
2012-12-16	11:52	Run	Default	5.42	Kilometer	0:25:44.85	66.0	kg																												
2012-12-16	13:00	Run	Race	5.17	Kilometer	0:19:22	66.0	kg												Queen's Drive Race			New Balance	901	10.50	UK			8	61						
2012-12-16	13:27	Run	Default	5.60	Kilometer	0:26:55.07	66.0	kg																												
2012-12-17		Run	Easy	4.90	Kilometer	0:0:00														Work-home via wol	Asphalt,Concrete		New Balance	880	11.00	UK										
2012-12-17		Weights	0	0.00	Meter	0:0:00	66.5	kg																												
2012-12-17		Run	Easy	2.00	Kilometer	0:11:00	66.5	kg												Treadmill	Treadmill		New Balance	880	11.00	UK										
2012-12-18		Run	Default	9.60	Kilometer	0:0:00	66.5	kg											doms	Home via portabello	Asphalt		ASICS	Gel-1170	45.50	Europe										
2012-12-19		Run	Default	4.90	Kilometer	0:0:00	66.5	kg												Work-home via wol	Asphalt,Concrete		ASICS	Gel-1160	11.00	UK										
2012-12-25	15:08	Run	Default	15.90	Kilometer	1:11:30.27	66.5	kg												Cramond			ASICS	Gel-1170	11.00	UK	#2									
2012-12-26	18:26	Run	Tempo	7.90	Kilometer	0:35:00	67.0	kg								Rain,Windy			Dark, cold, wet, windy. Great boxing day, running back into the wind was 'bracing'. Cold-head.	Cramond																
2012-12-27	17:26	Run	Easy	8.00	Kilometer	0:37:20.59	67.0	kg											Very slight rain	Cramond			ASICS	Gel-1170	11.00	UK	#2									
2012-12-28	7:44	Run	Easy	5.58	Kilometer	0:26:24.29	67.0	kg															New Balance	880	11.00	UK										
2012-12-29	9:35	Run	Long	37.51	Kilometer	3:54:59.28	67.0	kg															adidas	Adizero XT	11.00	UK		80.00								
2012-12-30	15:04	Run	Default	9.65	Kilometer	0:54:00.41	67.0	kg															adidas	Adizero XT	11.00	UK		80.00								
2012-12-31	8:47	Run	Default	16.08	Kilometer	1:31:56.21	67.0	kg															adidas	Adizero XT	11.00	UK		80.00								
2013-01-01	10:33	Run	Easy	4.90	Kilometer	0:21:13.19	67.0	kg															New Balance	901	10.50	UK										
2013-01-01	11:30	Run	Race	4.00	Mile	0:22:48	67.0	kg												Portabello Promathon			New Balance	901	10.50	UK			21	315						
2013-01-01	12:04	Run	Easy	5.17	Kilometer	0:25:10.22	67.0	kg															New Balance	901	10.50	UK										
2013-01-02		Run	Easy	4.90	Kilometer	0:0:00	67.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	Gel-1160	11.00	UK										
2013-01-02		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-01-02		Run	Default	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	Gel-1160	11.00	UK										
2013-01-03		Run	Easy	9.60	Kilometer	0:0:00	67.0	kg												Home via portabello	Asphalt		ASICS	Gel-1170	45.50	Europe										
2013-01-04		Run	Default	2.00	Kilometer	0:0:00														Treadmill	Treadmill		ASICS	Gel-1160	11.00	UK										
2013-01-04		Run	Easy	4.80	Kilometer	0:0:00	67.0	kg												Work-home via wol	Asphalt,Concrete		ASICS	Gel-1160	11.00	UK										
2013-01-04		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-01-05	8:53	Run	Default	7.54	Kilometer	0:32:13.19	67.0	kg															ASICS	Gel-1170	11.00	UK	#2									
2013-01-05	9:30	Run	Race	5.00	Kilometer	0:18:15	67.0	kg												Silverknowes ParkRun 5k			ASICS	Gel-1170	11.00	UK	#2		6	357						
2013-01-05	9:53	Run	Easy	7.41	Kilometer	0:35:27.09	67.0	kg															ASICS	Gel-1170	11.00	UK	#2									
2013-01-06	18:16	Run	Tempo	16.45	Kilometer	1:11:07.82	67.0	kg															ASICS	Gel-1170	45.50	Europe										
2013-01-07		Run	Easy	3.50	Kilometer	0:0:00	67.0	kg												Meadowbank-home	Asphalt,Concrete		ASICS	Gel-1160	11.00	UK										
2013-01-07		Badminton	Default				67.0	kg																												
2013-01-08		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-01-08		Run	Default	3.00	Kilometer	0:0:00	67.0	kg											11.5 - 12.5, 3.0	Treadmill	Treadmill		ASICS	Gel-1170	45.50	Europe										
2013-01-08		Run	Default	9.60	Kilometer	0:0:00	67.0	kg												Home via portabello	Asphalt		ASICS	Gel-1170	45.50	Europe										
2013-01-09		Run	Default	9.60	Kilometer	0:0:00	67.0	kg												Home via portabello	Asphalt		ASICS	Gel-1170	11.00	UK	#2									
2013-01-10		Run	Easy	2.00	Kilometer	0:0:00	67.0	kg												Treadmill	Treadmill		ASICS	Gel-1170	45.50	Europe										
2013-01-10		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
2013-01-10		Run	Easy	9.60	Kilometer	0:0:00	67.0	kg												Home via portabello	Asphalt		ASICS	Gel-1170	45.50	Europe										
2013-01-11		Run	Easy	8.30	Kilometer	0:0:00	67.0	kg												Lunchtime Arthur's seat loop	Asphalt		ASICS	Gel-1170	11.00	UK	#2									
2013-01-12	8:46	Run	Default	8.41	Kilometer	0:37:21.60	67.0	kg															ASICS	Gel-1170	45.50	Europe										
2013-01-12	9:32	Run	Race	5.00	Kilometer	0:17:50.40	67.0	kg												Silverknowes ParkRun 5k			ASICS	Gel-1170	45.50	Europe										
2013-01-12	9:54	Run	Easy	7.38	Kilometer	0:35:48.89	67.0	kg															ASICS	Gel-1170	45.50	Europe										
2013-01-13	18:46	Run	Long	25.74	Kilometer	2:08:42.27	67.0	kg															ASICS	Gel-1170	11.00	UK	#2									
2013-01-14		Weights	0	0.00	Meter	0:0:00	67.0	kg																												
